group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube08.mask.fits.gz                  1.42 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube08.pbcor.fits                    1.28 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube09.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube09.mask.fits.gz                  2.71 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube09.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube10.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube10.mask.fits.gz                  2.69 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube10.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube11.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube11.mask.fits.gz                  2.71 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube11.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube12.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube12.mask.fits.gz                  2.81 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube12.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube13.fits                          1.28 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube13.mask.fits.gz                  1.35 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube13.pbcor.fits                    1.28 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube14.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube14.mask.fits.gz                  2.69 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube14.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube15.fits                          2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube15.mask.fits.gz                  2.65 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_cube15.pbcor.fits                    2.57 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_line.ms.contsub.tgz                  7.31 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_line.ms.flagversions.tgz             1.85 MB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_mid_line.ms.tgz                          14.05 GB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_scripts.tgz                              40.28 KB
group.uid___A001_X133d_X12bf.lp_ldecin.RW_Sco_spec.tgz                                 9.03 MB

group.uid___A001_X133d_X11c6.lp_ldecin.description.pdf                                 519.90 KB
group.uid___A001_X133d_X11c6.lp_ldecin.README.txt                                      5.17 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cont_mfs.fin.fits                16.01 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cont_mfs.fin.mask.fits.gz        25.45 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cont.ms.tgz                      11.87 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube00.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube00.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube01.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube01.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube02.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube02.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube03.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube03.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube04.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube04.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube05.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube05.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube06.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube06.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube07.fits                      9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube07.pbcor.fits                9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube08.fits                      9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube08.pbcor.fits                9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube09.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube09.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube10.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube10.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube11.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube11.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube12.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube12.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube13.fits                      9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube13.pbcor.fits                9.08 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube14.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube14.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube15.fits                      18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_cube15.pbcor.fits                18.23 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_combined_line.ms.contsub.tgz              184.81 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cont_mfs.fin.fits                 165.94 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cont_mfs.fin.mask.fits.gz         1.38 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cont.ms.flagversions.tgz          221.23 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cont.ms.tgz                       3.41 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube00.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube00.mask.fits.gz               308.48 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube00.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube01.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube01.mask.fits.gz               299.71 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube01.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube04.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube04.mask.fits.gz               293.88 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube04.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube05.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube05.mask.fits.gz               302.31 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube05.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube08.fits                       146.21 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube08.mask.fits.gz               148.17 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube08.pbcor.fits                 146.21 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube09.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube09.mask.fits.gz               293.51 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube09.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube12.fits                       292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube12.mask.fits.gz               300.61 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube12.pbcor.fits                 292.71 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube13.fits                       146.21 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube13.mask.fits.gz               147.39 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_cube13.pbcor.fits                 146.21 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_line.ms.contsub.tgz               19.54 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_line.ms.flagversions.tgz          3.64 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_compact_line.ms.tgz                       38.54 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cont_mfs.fin.fits                165.94 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cont_mfs.fin.mask.fits.gz        1.38 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cont.ms.flagversions.tgz         700.71 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cont.ms.tgz                      20.06 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube00.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube00.mask.fits.gz              1.35 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube00.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube01.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube01.mask.fits.gz              1.18 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube01.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube02.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube02.mask.fits.gz              1.16 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube02.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube03.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube03.mask.fits.gz              1.15 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube03.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube04.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube04.mask.fits.gz              1.15 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube04.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube05.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube05.mask.fits.gz              1.16 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube05.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube06.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube06.mask.fits.gz              1.16 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube06.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube07.fits                      584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube07.mask.fits.gz              590.63 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube07.pbcor.fits                584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube08.fits                      584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube08.mask.fits.gz              596.73 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube08.pbcor.fits                584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube09.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube09.mask.fits.gz              1.15 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube09.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube10.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube10.mask.fits.gz              1.22 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube10.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube11.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube11.mask.fits.gz              1.24 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube11.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube12.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube12.mask.fits.gz              1.21 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube12.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube13.fits                      584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube13.mask.fits.gz              597.28 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube13.pbcor.fits                584.75 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube14.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube14.mask.fits.gz              1.18 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube14.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube15.fits                      1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube15.mask.fits.gz              1.16 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_cube15.pbcor.fits                1.14 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_line.ms.contsub.tgz              120.27 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_line.ms.flagversions.tgz         21.40 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_extended_line.ms.tgz                      237.90 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cont_mfs.fin.fits                     165.94 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cont_mfs.fin.mask.fits.gz             1.37 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cont.ms.flagversions.tgz              970.80 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cont.ms.tgz                           8.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube00.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube00.mask.fits.gz                   2.60 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube00.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube01.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube01.mask.fits.gz                   2.60 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube01.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube02.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube02.mask.fits.gz                   2.57 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube02.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube03.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube03.mask.fits.gz                   2.57 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube03.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube04.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube04.mask.fits.gz                   2.59 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube04.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube05.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube05.mask.fits.gz                   2.63 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube05.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube06.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube06.mask.fits.gz                   2.57 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube06.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube07.fits                           1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube07.mask.fits.gz                   1.29 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube07.pbcor.fits                     1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube08.fits                           1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube08.mask.fits.gz                   1.29 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube08.pbcor.fits                     1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube09.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube09.mask.fits.gz                   2.58 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube09.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube10.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube10.mask.fits.gz                   2.59 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube10.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube11.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube11.mask.fits.gz                   2.60 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube11.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube12.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube12.mask.fits.gz                   2.59 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube12.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube13.fits                           1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube13.mask.fits.gz                   1.29 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube13.pbcor.fits                     1.28 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube14.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube14.mask.fits.gz                   2.59 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube14.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube15.fits                           2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube15.mask.fits.gz                   2.58 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_cube15.pbcor.fits                     2.57 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_line.ms.contsub.tgz                   49.12 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_line.ms.flagversions.tgz              8.95 MB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_mid_line.ms.tgz                           96.89 GB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_scripts.tgz                               37.14 KB
group.uid___A001_X133d_X11c6.lp_ldecin.S_Pav_spec.tgz                                  8.75 MB

group.uid___A001_X133d_X12ef.lp_ldecin.description.pdf                                 520.00 KB
group.uid___A001_X133d_X12ef.lp_ldecin.README.txt                                      5.05 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cont_mfs.fin.fits               16.01 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cont_mfs.fin.mask.fits.gz       17.18 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cont.ms.tgz                     10.22 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube00.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube00.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube01.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube01.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube02.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube02.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube03.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube03.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube04.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube04.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube05.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube05.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube06.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube06.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube07.fits                     9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube07.pbcor.fits               9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube08.fits                     9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube08.pbcor.fits               9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube09.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube09.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube10.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube10.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube11.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube11.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube12.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube12.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube13.fits                     9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube13.pbcor.fits               9.08 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube14.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube14.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube15.fits                     18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_cube15.pbcor.fits               18.23 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_combined_line.ms.contsub.tgz             159.22 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cont_mfs.fin.fits                165.94 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cont_mfs.fin.mask.fits.gz        1.31 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cont.ms.tgz                      2.45 GB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube00.fits                      292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube00.mask.fits.gz              299.89 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube00.pbcor.fits                292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube01.fits                      292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube01.mask.fits.gz              299.09 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube01.pbcor.fits                292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube04.fits                      292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube04.mask.fits.gz              293.81 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube04.pbcor.fits                292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube05.fits                      292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube05.mask.fits.gz              298.99 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube05.pbcor.fits                292.71 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube08.fits                      146.21 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube08.mask.fits.gz              148.03 KB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube08.pbcor.fits                146.21 MB
group.uid___A001_X133d_X12ef.lp_ldecin.SV_Aqr_compact_cube09.fits                      292.71 MB
